image_id,height,width,mean_pixel,flag
ISIC_0033390,450,600,140.99,OK
ISIC_0033836,450,600,160.16,OK
ISIC_0033585,450,600,131.54,OK
ISIC_0033656,450,600,163.03,OK
ISIC_0033319,450,600,156.86,OK
ISIC_0029306,450,600,133.16,OK
ISIC_0024854,450,600,149.9,OK
ISIC_0030537,450,600,162.64,OK
ISIC_0026348,450,600,167.23,OK
ISIC_0028280,450,600,143.85,OK
ISIC_0029654,450,600,182.86,OK
ISIC_0030023,450,600,170.02,OK
ISIC_0029393,450,600,153.73,OK
ISIC_0034285,450,600,156.4,OK
ISIC_0033697,450,600,159.53,OK
ISIC_0032798,450,600,145.82,OK
ISIC_0032946,450,600,167.56,OK
ISIC_0033153,450,600,166.25,OK
ISIC_0033314,450,600,161.03,OK
ISIC_0033580,450,600,186.18,OK
ISIC_0033993,450,600,200.22,OK
ISIC_0032926,450,600,166.33,OK
ISIC_0033049,450,600,184.09,OK
ISIC_0032848,450,600,159.69,OK
ISIC_0033463,450,600,198.28,OK
ISIC_0032933,450,600,142.1,OK
ISIC_0034063,450,600,143.32,OK
ISIC_0033045,450,600,146.65,OK
ISIC_0033873,450,600,164.05,OK
ISIC_0033143,450,600,149.35,OK
ISIC_0032588,450,600,142.88,OK
ISIC_0032510,450,600,147.66,OK
ISIC_0033757,450,600,114.68,OK
ISIC_0024682,450,600,146.9,OK
ISIC_0033502,450,600,152.34,OK
ISIC_0033149,450,600,159.7,OK
ISIC_0033213,450,600,137.36,OK
ISIC_0033897,450,600,178.86,OK
ISIC_0033694,450,600,155.97,OK
ISIC_0034013,450,600,160.8,OK
ISIC_0032705,450,600,145.53,OK
ISIC_0034198,450,600,147.16,OK
ISIC_0033658,450,600,171.03,OK
ISIC_0033046,450,600,141.23,OK
ISIC_0032689,450,600,133.33,OK
ISIC_0034088,450,600,138.1,OK
ISIC_0034268,450,600,160.08,OK
ISIC_0032908,450,600,160.12,OK
ISIC_0034203,450,600,158.72,OK
ISIC_0033311,450,600,130.94,OK
ISIC_0032700,450,600,143.78,OK
ISIC_0034158,450,600,155.93,OK
ISIC_0033121,450,600,161.23,OK
ISIC_0033796,450,600,151.95,OK
ISIC_0033376,450,600,159.23,OK
ISIC_0034292,450,600,154.95,OK
ISIC_0034207,450,600,150.15,OK
ISIC_0033408,450,600,126.92,OK
ISIC_0033621,450,600,127.94,OK
ISIC_0034116,450,600,153.3,OK
ISIC_0034073,450,600,144.15,OK
ISIC_0032702,450,600,124.22,OK
ISIC_0032608,450,600,145.27,OK
ISIC_0033667,450,600,152.25,OK
ISIC_0032882,450,600,127.76,OK
ISIC_0034078,450,600,158.0,OK
ISIC_0032818,450,600,161.45,OK
ISIC_0034060,450,600,145.35,OK
ISIC_0033002,450,600,123.52,OK
ISIC_0033683,450,600,133.82,OK
ISIC_0032524,450,600,132.32,OK
ISIC_0033107,450,600,150.58,OK
ISIC_0032860,450,600,158.52,OK
ISIC_0032746,450,600,146.37,OK
ISIC_0033188,450,600,126.51,OK
ISIC_0033220,450,600,184.24,OK
ISIC_0032817,450,600,164.89,OK
ISIC_0032820,450,600,163.71,OK
ISIC_0032853,450,600,158.87,OK
ISIC_0034148,450,600,149.03,OK
ISIC_0034241,450,600,153.65,OK
ISIC_0033665,450,600,127.69,OK
ISIC_0032813,450,600,140.14,OK
ISIC_0033558,450,600,151.99,OK
ISIC_0033590,450,600,105.44,OK
ISIC_0033303,450,600,159.72,OK
ISIC_0032584,450,600,144.95,OK
ISIC_0033731,450,600,154.32,OK
ISIC_0032644,450,600,111.29,OK
ISIC_0033637,450,600,142.73,OK
ISIC_0034240,450,600,168.32,OK
ISIC_0033698,450,600,143.8,OK
ISIC_0033150,450,600,136.89,OK
ISIC_0033788,450,600,117.34,OK
ISIC_0033067,450,600,149.35,OK
ISIC_0032787,450,600,163.84,OK
ISIC_0033936,450,600,174.52,OK
ISIC_0034121,450,600,154.44,OK
ISIC_0034232,450,600,167.01,OK
ISIC_0034282,450,600,158.77,OK
ISIC_0033357,450,600,124.25,OK
ISIC_0033266,450,600,136.33,OK
ISIC_0034178,450,600,144.11,OK
ISIC_0033513,450,600,141.24,OK
ISIC_0033649,450,600,161.7,OK
ISIC_0033404,450,600,139.98,OK
ISIC_0033478,450,600,135.24,OK
ISIC_0032707,450,600,152.31,OK
ISIC_0034311,450,600,166.47,OK
ISIC_0032786,450,600,170.77,OK
ISIC_0033517,450,600,125.04,OK
ISIC_0033566,450,600,150.45,OK
ISIC_0033803,450,600,164.37,OK
ISIC_0032646,450,600,118.19,OK
ISIC_0032822,450,600,138.68,OK
ISIC_0033283,450,600,122.85,OK
ISIC_0033359,450,600,154.2,OK
ISIC_0032905,450,600,158.37,OK
ISIC_0034001,450,600,146.11,OK
ISIC_0032560,450,600,126.95,OK
ISIC_0033427,450,600,109.35,OK
ISIC_0033948,450,600,157.74,OK
ISIC_0033680,450,600,120.18,OK
ISIC_0033085,450,600,164.53,OK
ISIC_0033976,450,600,177.4,OK
ISIC_0034030,450,600,152.01,OK
ISIC_0034179,450,600,176.31,OK
ISIC_0034206,450,600,178.32,OK
ISIC_0032980,450,600,153.24,OK
ISIC_0033289,450,600,153.78,OK
ISIC_0032704,450,600,160.44,OK
ISIC_0033265,450,600,158.06,OK
ISIC_0033342,450,600,130.97,OK
ISIC_0032838,450,600,142.61,OK
ISIC_0034230,450,600,133.7,OK
ISIC_0033057,450,600,154.36,OK
ISIC_0034300,450,600,161.63,OK
ISIC_0033155,450,600,161.59,OK
ISIC_0032609,450,600,129.22,OK
ISIC_0033729,450,600,144.22,OK
ISIC_0034314,450,600,148.95,OK
ISIC_0034307,450,600,125.31,OK
ISIC_0032761,450,600,163.11,OK
ISIC_0033160,450,600,191.83,OK
ISIC_0033930,450,600,172.07,OK
ISIC_0033096,450,600,159.54,OK
ISIC_0033972,450,600,149.6,OK
ISIC_0033367,450,600,134.65,OK
ISIC_0033904,450,600,134.69,OK
ISIC_0034137,450,600,161.98,OK
ISIC_0033627,450,600,134.0,OK
ISIC_0034174,450,600,172.59,OK
ISIC_0033983,450,600,139.83,OK
ISIC_0032628,450,600,190.88,OK
ISIC_0033110,450,600,144.86,OK
ISIC_0032701,450,600,147.32,OK
ISIC_0034153,450,600,141.15,OK
ISIC_0034017,450,600,178.44,OK
ISIC_0034215,450,600,155.27,OK
ISIC_0033743,450,600,178.18,OK
ISIC_0033833,450,600,149.04,OK
ISIC_0032512,450,600,122.0,OK
ISIC_0034149,450,600,149.48,OK
ISIC_0033800,450,600,142.25,OK
ISIC_0033163,450,600,166.23,OK
ISIC_0033887,450,600,151.04,OK
ISIC_0033145,450,600,159.19,OK
ISIC_0033799,450,600,163.95,OK
ISIC_0025587,450,600,191.6,OK
ISIC_0032942,450,600,169.67,OK
ISIC_0033862,450,600,178.18,OK
ISIC_0032615,450,600,156.29,OK
ISIC_0025372,450,600,152.86,OK
ISIC_0033018,450,600,173.97,OK
ISIC_0032541,450,600,174.67,OK
ISIC_0032515,450,600,155.78,OK
ISIC_0025009,450,600,194.35,OK
ISIC_0033492,450,600,155.07,OK
ISIC_0032548,450,600,120.84,OK
ISIC_0028684,450,600,144.13,OK
ISIC_0033106,450,600,145.42,OK
ISIC_0033600,450,600,146.12,OK
ISIC_0033714,450,600,189.86,OK
ISIC_0034190,450,600,150.29,OK
ISIC_0033605,450,600,161.72,OK
ISIC_0033961,450,600,171.58,OK
ISIC_0033702,450,600,139.96,OK
ISIC_0033318,450,600,165.05,OK
ISIC_0033506,450,600,136.11,OK
ISIC_0033263,450,600,159.62,OK
ISIC_0033815,450,600,143.54,OK
ISIC_0034194,450,600,179.23,OK
ISIC_0032990,450,600,120.47,OK
ISIC_0033181,450,600,170.38,OK
ISIC_0033661,450,600,173.83,OK
ISIC_0034004,450,600,150.03,OK
ISIC_0033645,450,600,175.46,OK
ISIC_0028829,450,600,176.65,OK
ISIC_0033530,450,600,182.96,OK
ISIC_0032994,450,600,165.26,OK
ISIC_0033604,450,600,173.8,OK
ISIC_0033634,450,600,188.58,OK
ISIC_0034226,450,600,185.98,OK
ISIC_0033116,450,600,181.22,OK
ISIC_0033136,450,600,148.36,OK
ISIC_0033215,450,600,126.07,OK
ISIC_0033412,450,600,171.92,OK
ISIC_0033052,450,600,164.28,OK
ISIC_0032582,450,600,118.37,OK
ISIC_0033244,450,600,140.58,OK
ISIC_0033398,450,600,116.62,OK
ISIC_0033075,450,600,125.34,OK
ISIC_0033406,450,600,170.06,OK
ISIC_0033493,450,600,135.4,OK
ISIC_0033007,450,600,159.84,OK
ISIC_0034010,450,600,149.34,OK
ISIC_0032819,450,600,158.22,OK
ISIC_0033451,450,600,145.83,OK
ISIC_0033514,450,600,169.22,OK
ISIC_0033552,450,600,135.44,OK
ISIC_0032995,450,600,164.67,OK
ISIC_0032754,450,600,144.58,OK
ISIC_0032714,450,600,160.98,OK
ISIC_0033083,450,600,136.16,OK
ISIC_0033133,450,600,124.93,OK
ISIC_0033352,450,600,139.68,OK
ISIC_0032574,450,600,132.75,OK
ISIC_0034310,450,600,149.07,OK
ISIC_0034032,450,600,156.0,OK
ISIC_0033876,450,600,174.82,OK
ISIC_0033339,450,600,185.72,OK
ISIC_0033768,450,600,152.68,OK
ISIC_0025257,450,600,177.31,OK
ISIC_0033006,450,600,113.38,OK
ISIC_0032518,450,600,147.04,OK
ISIC_0033548,450,600,138.29,OK
ISIC_0033433,450,600,132.43,OK
ISIC_0032934,450,600,147.08,OK
ISIC_0033742,450,600,131.24,OK
ISIC_0034127,450,600,157.36,OK
ISIC_0033111,450,600,131.26,OK
ISIC_0033142,450,600,160.82,OK
ISIC_0032703,450,600,154.68,OK
ISIC_0033168,450,600,143.49,OK
ISIC_0033077,450,600,164.04,OK
ISIC_0033951,450,600,165.4,OK
ISIC_0033328,450,600,180.1,OK
ISIC_0032621,450,600,179.27,OK
ISIC_0032809,450,600,177.56,OK
ISIC_0033013,450,600,156.8,OK
ISIC_0031482,450,600,176.68,OK
ISIC_0032944,450,600,222.85,OK
ISIC_0033516,450,600,195.94,OK
ISIC_0032639,450,600,157.87,OK
ISIC_0033525,450,600,136.15,OK
ISIC_0033519,450,600,142.85,OK
ISIC_0032851,450,600,164.99,OK
ISIC_0032737,450,600,145.01,OK
ISIC_0033080,450,600,132.29,OK
ISIC_0033010,450,600,123.35,OK
ISIC_0034293,450,600,153.5,OK
ISIC_0033350,450,600,140.77,OK
ISIC_0033943,450,600,139.98,OK
ISIC_0033434,450,600,180.37,OK
ISIC_0033688,450,600,163.33,OK
ISIC_0033557,450,600,167.19,OK
ISIC_0034129,450,600,152.52,OK
ISIC_0034237,450,600,158.21,OK
ISIC_0033718,450,600,150.77,OK
ISIC_0033978,450,600,126.72,OK
ISIC_0033104,450,600,154.87,OK
ISIC_0032579,450,600,155.87,OK
ISIC_0033189,450,600,148.15,OK
ISIC_0032693,450,600,132.35,OK
ISIC_0032734,450,600,144.78,OK
ISIC_0032659,450,600,162.15,OK
ISIC_0032478,450,600,187.57,OK
ISIC_0032765,450,600,168.61,OK
ISIC_0033128,450,600,153.16,OK
ISIC_0033115,450,600,153.73,OK
ISIC_0032625,450,600,122.87,OK
ISIC_0033867,450,600,156.36,OK
ISIC_0033202,450,600,143.01,OK
ISIC_0032794,450,600,169.57,OK
ISIC_0032801,450,600,170.0,OK
ISIC_0034176,450,600,192.81,OK
ISIC_0033273,450,600,190.15,OK
ISIC_0034084,450,600,183.54,OK
ISIC_0033711,450,600,131.23,OK
ISIC_0032969,450,600,139.86,OK
ISIC_0033894,450,600,148.18,OK
ISIC_0033933,450,600,141.68,OK
ISIC_0033447,450,600,123.34,OK
ISIC_0033639,450,600,147.7,OK
ISIC_0033282,450,600,157.77,OK
ISIC_0032729,450,600,158.17,OK
ISIC_0032974,450,600,173.56,OK
ISIC_0033076,450,600,128.98,OK
ISIC_0034258,450,600,152.45,OK
ISIC_0034023,450,600,121.72,OK
ISIC_0033243,450,600,150.82,OK
ISIC_0032648,450,600,129.65,OK
ISIC_0032620,450,600,130.36,OK
ISIC_0030420,450,600,178.1,OK
ISIC_0033671,450,600,178.65,OK
ISIC_0033194,450,600,160.71,OK
ISIC_0033746,450,600,169.77,OK
ISIC_0033384,450,600,182.05,OK
ISIC_0032830,450,600,153.96,OK
ISIC_0033108,450,600,165.28,OK
ISIC_0033940,450,600,136.45,OK
ISIC_0033818,450,600,157.67,OK
ISIC_0034029,450,600,155.8,OK
ISIC_0032649,450,600,160.79,OK
ISIC_0034109,450,600,159.8,OK
ISIC_0033439,450,600,135.61,OK
ISIC_0033922,450,600,144.8,OK
ISIC_0033214,450,600,137.74,OK
ISIC_0033229,450,600,156.17,OK
ISIC_0026429,450,600,162.09,OK
ISIC_0025769,450,600,185.22,OK
ISIC_0032909,450,600,125.02,OK
ISIC_0033134,450,600,148.34,OK
ISIC_0034301,450,600,132.95,OK
ISIC_0033914,450,600,166.24,OK
ISIC_0033255,450,600,150.32,OK
ISIC_0033343,450,600,173.69,OK
ISIC_0032769,450,600,175.06,OK
ISIC_0033501,450,600,144.91,OK
ISIC_0028863,450,600,192.26,OK
ISIC_0030126,450,600,183.48,OK
ISIC_0032530,450,600,184.86,OK
ISIC_0033249,450,600,188.38,OK
ISIC_0032650,450,600,185.98,OK
ISIC_0034182,450,600,157.12,OK
ISIC_0034213,450,600,231.77,OK
ISIC_0032677,450,600,167.51,OK
ISIC_0032561,450,600,201.53,OK
ISIC_0032858,450,600,200.55,OK
ISIC_0033965,450,600,206.31,OK
ISIC_0026279,450,600,172.13,OK
ISIC_0031814,450,600,182.89,OK
ISIC_0032601,450,600,212.69,OK
ISIC_0032878,450,600,194.94,OK
ISIC_0033093,450,600,163.96,OK
ISIC_0033839,450,600,229.8,OK
ISIC_0026359,450,600,163.14,OK
ISIC_0032058,450,600,166.98,OK
ISIC_0026141,450,600,142.14,OK
ISIC_0028998,450,600,125.53,OK
ISIC_0025118,450,600,151.02,OK
ISIC_0026512,450,600,132.5,OK
ISIC_0032300,450,600,186.84,OK
ISIC_0026034,450,600,113.69,OK
ISIC_0026404,450,600,171.66,OK
ISIC_0029183,450,600,122.15,OK
ISIC_0028420,450,600,124.62,OK
ISIC_0032126,450,600,157.16,OK
ISIC_0026573,450,600,123.84,OK
ISIC_0025563,450,600,123.49,OK
ISIC_0026340,450,600,142.64,OK
ISIC_0029298,450,600,178.54,OK
ISIC_0028217,450,600,176.89,OK
ISIC_0032067,450,600,169.89,OK
ISIC_0028408,450,600,173.02,OK
ISIC_0029197,450,600,123.85,OK
ISIC_0029169,450,600,118.59,OK
ISIC_0030914,450,600,162.03,OK
ISIC_0025946,450,600,139.1,OK
ISIC_0024899,450,600,177.48,OK
ISIC_0027671,450,600,182.15,OK
ISIC_0026546,450,600,180.88,OK
ISIC_0030121,450,600,178.26,OK
ISIC_0031126,450,600,143.78,OK
ISIC_0029736,450,600,181.7,OK
ISIC_0024790,450,600,154.39,OK
ISIC_0024343,450,600,165.71,OK
ISIC_0030816,450,600,147.91,OK
ISIC_0025506,450,600,179.45,OK
ISIC_0025013,450,600,183.96,OK
ISIC_0027724,450,600,195.87,OK
ISIC_0030796,450,600,148.6,OK
ISIC_0026592,450,600,145.27,OK
ISIC_0030790,450,600,166.13,OK
ISIC_0031311,450,600,171.94,OK
ISIC_0026739,450,600,165.98,OK
ISIC_0028551,450,600,166.28,OK
ISIC_0024963,450,600,142.34,OK
ISIC_0029046,450,600,166.92,OK
ISIC_0029138,450,600,203.38,OK
ISIC_0029349,450,600,198.78,OK
ISIC_0032047,450,600,205.7,OK
ISIC_0027963,450,600,152.71,OK
ISIC_0024425,450,600,149.85,OK
ISIC_0028557,450,600,192.63,OK
ISIC_0027471,450,600,173.82,OK
ISIC_0026706,450,600,156.29,OK
ISIC_0032243,450,600,176.9,OK
ISIC_0029109,450,600,148.38,OK
ISIC_0028675,450,600,175.12,OK
ISIC_0030328,450,600,165.85,OK
ISIC_0030117,450,600,221.71,OK
ISIC_0031363,450,600,174.54,OK
ISIC_0031046,450,600,164.41,OK
ISIC_0027308,450,600,168.17,OK
ISIC_0031117,450,600,180.38,OK
ISIC_0026222,450,600,174.8,OK
ISIC_0027114,450,600,159.79,OK
ISIC_0032489,450,600,172.36,OK
ISIC_0030733,450,600,170.5,OK
ISIC_0025597,450,600,195.7,OK
ISIC_0025225,450,600,187.11,OK
ISIC_0027569,450,600,163.32,OK
ISIC_0026698,450,600,152.78,OK
ISIC_0027988,450,600,211.82,OK
ISIC_0030544,450,600,146.71,OK
ISIC_0025305,450,600,175.71,OK
ISIC_0029978,450,600,154.48,OK
ISIC_0025926,450,600,165.51,OK
ISIC_0029577,450,600,138.23,OK
ISIC_0024560,450,600,154.82,OK
ISIC_0029993,450,600,185.5,OK
ISIC_0026741,450,600,186.53,OK
ISIC_0030962,450,600,148.91,OK
ISIC_0031220,450,600,170.36,OK
ISIC_0029001,450,600,158.19,OK
ISIC_0030296,450,600,185.35,OK
ISIC_0025562,450,600,166.9,OK
ISIC_0028598,450,600,144.61,OK
ISIC_0026759,450,600,175.67,OK
ISIC_0026147,450,600,138.83,OK
ISIC_0027874,450,600,145.25,OK
ISIC_0025340,450,600,150.35,OK
ISIC_0030967,450,600,130.9,OK
ISIC_0030675,450,600,159.62,OK
ISIC_0032474,450,600,178.65,OK
ISIC_0030819,450,600,121.99,OK
ISIC_0025657,450,600,143.78,OK
ISIC_0032015,450,600,184.79,OK
ISIC_0031285,450,600,135.56,OK
ISIC_0030532,450,600,155.21,OK
ISIC_0028304,450,600,122.99,OK
ISIC_0030842,450,600,137.64,OK
ISIC_0026454,450,600,150.07,OK
ISIC_0032163,450,600,182.04,OK
ISIC_0027293,450,600,203.58,OK
ISIC_0027045,450,600,182.13,OK
ISIC_0027213,450,600,174.73,OK
ISIC_0032176,450,600,184.12,OK
ISIC_0029589,450,600,165.27,OK
ISIC_0027224,450,600,201.73,OK
ISIC_0029641,450,600,169.5,OK
ISIC_0026784,450,600,204.42,OK
ISIC_0026615,450,600,147.33,OK
ISIC_0025633,450,600,191.37,OK
ISIC_0027236,450,600,200.62,OK
ISIC_0025742,450,600,149.96,OK
ISIC_0032141,450,600,169.71,OK
ISIC_0031798,450,600,183.15,OK
ISIC_0031015,450,600,153.84,OK
ISIC_0028484,450,600,192.89,OK
ISIC_0031354,450,600,117.8,OK
ISIC_0031564,450,600,178.8,OK
ISIC_0028679,450,600,184.94,OK
ISIC_0024862,450,600,159.51,OK
ISIC_0029528,450,600,136.35,OK
ISIC_0027486,450,600,180.96,OK
ISIC_0025410,450,600,163.58,OK
ISIC_0026599,450,600,151.3,OK
ISIC_0031932,450,600,149.72,OK
ISIC_0030592,450,600,177.56,OK
ISIC_0026987,450,600,166.54,OK
ISIC_0027201,450,600,187.0,OK
ISIC_0024841,450,600,153.15,OK
ISIC_0029121,450,600,150.5,OK
ISIC_0031302,450,600,175.48,OK
ISIC_0029457,450,600,168.22,OK
ISIC_0027237,450,600,135.05,OK
ISIC_0030525,450,600,146.29,OK
ISIC_0026901,450,600,201.37,OK
ISIC_0025245,450,600,167.35,OK
ISIC_0029162,450,600,174.49,OK
ISIC_0029693,450,600,170.62,OK
ISIC_0025198,450,600,169.83,OK
ISIC_0025960,450,600,160.46,OK
ISIC_0028135,450,600,208.01,OK
ISIC_0026782,450,600,187.36,OK
ISIC_0030581,450,600,139.41,OK
ISIC_0029438,450,600,140.49,OK
ISIC_0028715,450,600,163.29,OK
ISIC_0029994,450,600,144.39,OK
ISIC_0029926,450,600,137.4,OK
ISIC_0029459,450,600,172.31,OK
ISIC_0031934,450,600,124.74,OK
ISIC_0027495,450,600,155.92,OK
ISIC_0029583,450,600,148.55,OK
ISIC_0028212,450,600,190.39,OK
ISIC_0030399,450,600,151.79,OK
ISIC_0024937,450,600,176.52,OK
ISIC_0032136,450,600,136.36,OK
ISIC_0031353,450,600,163.58,OK
ISIC_0026400,450,600,145.42,OK
ISIC_0026654,450,600,169.94,OK
ISIC_0029369,450,600,177.95,OK
ISIC_0024808,450,600,176.17,OK
ISIC_0028993,450,600,160.22,OK
ISIC_0029696,450,600,134.02,OK
ISIC_0027466,450,600,135.56,OK
ISIC_0029975,450,600,203.78,OK
ISIC_0031042,450,600,176.07,OK
ISIC_0031049,450,600,155.79,OK
ISIC_0030219,450,600,192.25,OK
ISIC_0030981,450,600,165.37,OK
ISIC_0025899,450,600,177.23,OK
ISIC_0031710,450,600,176.38,OK
ISIC_0028923,450,600,192.58,OK
ISIC_0029127,450,600,185.83,OK
ISIC_0025476,450,600,135.57,OK
ISIC_0025950,450,600,171.43,OK
ISIC_0027382,450,600,174.43,OK
ISIC_0025341,450,600,159.13,OK
ISIC_0028857,450,600,202.24,OK
ISIC_0028151,450,600,166.69,OK
ISIC_0028689,450,600,171.24,OK
ISIC_0031919,450,600,154.13,OK
ISIC_0026491,450,600,152.74,OK
ISIC_0030039,450,600,168.99,OK
ISIC_0027883,450,600,170.38,OK
ISIC_0030535,450,600,189.44,OK
ISIC_0028808,450,600,164.12,OK
ISIC_0026513,450,600,139.8,OK
ISIC_0026437,450,600,155.49,OK
ISIC_0027540,450,600,180.5,OK
ISIC_0030209,450,600,186.1,OK
ISIC_0027073,450,600,152.35,OK
ISIC_0031019,450,600,163.02,OK
ISIC_0029959,450,600,191.99,OK
ISIC_0024959,450,600,178.29,OK
ISIC_0028202,450,600,153.02,OK
ISIC_0025289,450,600,145.71,OK
ISIC_0031700,450,600,160.2,OK
ISIC_0031115,450,600,169.43,OK
ISIC_0026414,450,600,168.18,OK
ISIC_0025424,450,600,205.14,OK
ISIC_0026560,450,600,186.14,OK
ISIC_0025051,450,600,186.15,OK
ISIC_0026103,450,600,155.64,OK
ISIC_0029614,450,600,200.17,OK
ISIC_0032189,450,600,151.4,OK
ISIC_0032281,450,600,162.98,OK
ISIC_0030425,450,600,148.75,OK
ISIC_0026029,450,600,181.4,OK
ISIC_0026610,450,600,157.85,OK
ISIC_0028559,450,600,169.71,OK
ISIC_0028032,450,600,181.91,OK
ISIC_0032145,450,600,201.07,OK
ISIC_0028951,450,600,148.88,OK
ISIC_0028600,450,600,158.2,OK
ISIC_0027469,450,600,140.46,OK
ISIC_0030966,450,600,191.65,OK
ISIC_0024596,450,600,200.36,OK
ISIC_0026551,450,600,191.66,OK
ISIC_0028307,450,600,152.86,OK
ISIC_0027503,450,600,224.71,OK
ISIC_0029160,450,600,178.69,OK
ISIC_0026559,450,600,183.6,OK
ISIC_0025396,450,600,198.56,OK
ISIC_0031708,450,600,173.1,OK
ISIC_0027949,450,600,151.76,OK
ISIC_0026795,450,600,190.19,OK
ISIC_0024926,450,600,151.58,OK
ISIC_0027181,450,600,153.08,OK
ISIC_0026818,450,600,209.46,OK
ISIC_0032251,450,600,161.93,OK
ISIC_0032253,450,600,167.99,OK
ISIC_0029665,450,600,175.87,OK
ISIC_0029191,450,600,165.31,OK
ISIC_0024356,450,600,168.35,OK
ISIC_0024476,450,600,169.3,OK
ISIC_0025983,450,600,179.34,OK
ISIC_0029881,450,600,169.08,OK
ISIC_0031596,450,600,149.32,OK
ISIC_0024908,450,600,162.85,OK
ISIC_0026398,450,600,159.75,OK
ISIC_0026655,450,600,142.66,OK
ISIC_0026672,450,600,168.12,OK
ISIC_0028186,450,600,178.01,OK
ISIC_0026099,450,600,149.49,OK
ISIC_0024836,450,600,170.92,OK
ISIC_0028983,450,600,159.22,OK
ISIC_0030416,450,600,151.16,OK
ISIC_0030180,450,600,168.21,OK
ISIC_0026043,450,600,170.14,OK
ISIC_0031451,450,600,161.41,OK
ISIC_0025074,450,600,188.97,OK
ISIC_0029544,450,600,161.12,OK
ISIC_0028859,450,600,161.29,OK
ISIC_0031612,450,600,151.04,OK
ISIC_0029645,450,600,183.3,OK
ISIC_0027007,450,600,178.45,OK
ISIC_0026452,450,600,181.07,OK
ISIC_0028305,450,600,174.88,OK
ISIC_0028297,450,600,187.11,OK
ISIC_0026921,450,600,157.38,OK
ISIC_0027401,450,600,166.57,OK
ISIC_0028637,450,600,162.78,OK
ISIC_0031942,450,600,146.37,OK
ISIC_0028357,450,600,167.21,OK
ISIC_0026226,450,600,165.65,OK
ISIC_0028744,450,600,182.75,OK
ISIC_0028174,450,600,184.47,OK
ISIC_0029452,450,600,144.46,OK
ISIC_0025112,450,600,158.99,OK
ISIC_0028507,450,600,172.96,OK
ISIC_0029773,450,600,206.86,OK
ISIC_0029203,450,600,189.63,OK
ISIC_0026712,450,600,174.7,OK
ISIC_0032444,450,600,152.92,OK
ISIC_0024566,450,600,168.45,OK
ISIC_0028529,450,600,151.51,OK
ISIC_0026588,450,600,170.3,OK
ISIC_0030115,450,600,148.25,OK
ISIC_0029679,450,600,140.28,OK
ISIC_0026053,450,600,177.71,OK
ISIC_0025443,450,600,188.95,OK
ISIC_0030006,450,600,171.82,OK
ISIC_0028599,450,600,191.55,OK
ISIC_0027917,450,600,159.38,OK
ISIC_0026974,450,600,171.0,OK
ISIC_0027568,450,600,173.38,OK
ISIC_0026097,450,600,159.11,OK
ISIC_0028378,450,600,177.08,OK
ISIC_0026852,450,600,178.97,OK
ISIC_0028589,450,600,176.4,OK
ISIC_0029432,450,600,171.44,OK
ISIC_0025846,450,600,171.57,OK
ISIC_0027928,450,600,173.53,OK
ISIC_0030079,450,600,162.85,OK
ISIC_0028767,450,600,181.11,OK
ISIC_0027978,450,600,207.06,OK
ISIC_0030082,450,600,174.52,OK
ISIC_0024439,450,600,150.88,OK
ISIC_0029898,450,600,173.33,OK
ISIC_0028364,450,600,179.3,OK
ISIC_0024599,450,600,160.39,OK
ISIC_0024352,450,600,149.46,OK
ISIC_0026885,450,600,174.78,OK
ISIC_0026293,450,600,163.68,OK
ISIC_0029286,450,600,150.96,OK
ISIC_0025492,450,600,171.87,OK
ISIC_0025784,450,600,176.49,OK
ISIC_0031306,450,600,199.87,OK
ISIC_0025902,450,600,174.67,OK
ISIC_0030704,450,600,180.3,OK
ISIC_0028631,450,600,169.8,OK
ISIC_0027490,450,600,123.28,OK
ISIC_0029597,450,600,166.07,OK
ISIC_0026601,450,600,171.96,OK
ISIC_0032112,450,600,183.41,OK
ISIC_0024653,450,600,163.87,OK
ISIC_0028092,450,600,174.06,OK
ISIC_0031070,450,600,225.33,OK
ISIC_0027821,450,600,163.31,OK
ISIC_0027715,450,600,165.68,OK
ISIC_0027519,450,600,209.12,OK
ISIC_0024753,450,600,195.68,OK
ISIC_0030990,450,600,199.06,OK
ISIC_0029359,450,600,176.04,OK
ISIC_0029746,450,600,161.61,OK
ISIC_0029188,450,600,211.31,OK
ISIC_0027800,450,600,217.67,OK
ISIC_0029450,450,600,167.65,OK
ISIC_0027887,450,600,178.6,OK
ISIC_0024928,450,600,183.06,OK
ISIC_0026841,450,600,165.41,OK
ISIC_0025945,450,600,160.91,OK
ISIC_0031149,450,600,151.26,OK
ISIC_0030058,450,600,188.12,OK
ISIC_0027574,450,600,208.4,OK
ISIC_0029566,450,600,107.42,OK
ISIC_0029667,450,600,205.9,OK
ISIC_0031308,450,600,114.29,OK
ISIC_0028981,450,600,104.91,OK
ISIC_0031079,450,600,168.63,OK
ISIC_0028524,450,600,164.86,OK
ISIC_0027412,450,600,213.09,OK
ISIC_0029257,450,600,132.76,OK
ISIC_0030225,450,600,132.7,OK
ISIC_0027902,450,600,165.51,OK
ISIC_0024846,450,600,150.21,OK
ISIC_0030508,450,600,143.7,OK
ISIC_0026804,450,600,194.64,OK
ISIC_0031194,450,600,194.47,OK
ISIC_0025665,450,600,159.7,OK
ISIC_0030597,450,600,159.57,OK
ISIC_0026692,450,600,164.06,OK
ISIC_0024503,450,600,206.53,OK
ISIC_0029313,450,600,144.84,OK
ISIC_0025782,450,600,114.39,OK
